Ноутбук Dell Inspiron 3581 (I35F34H10DDL-7BK),11 999 грн. ,Тип - Ноутбук Тип процессора - 7020U Частота - 2.3 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE6e6fb4117914daa55ed919cd923bed4deIm0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI1MDY5NDA1MzMxIjtzOjE6ImMiO2k6MTtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
Ноутбук HP ProBook 450 G5 (4QW16ES),от 15 201 грн. ,"Тип - Ноутбук Тип процессора - Intel Core i3-8130U Частота - 2,2-3,4 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.",https://price.ua/hp/hp_probook_450_g5_4qw16es/catc839t14m3708232.html,https:/images/preload.gif
Ноутбук ASUS X570ZD-DM369 (90NB0IU1-M05650),17 999 грн. ,Тип - Ноутбук Тип процессора - Ryzen 5 2500U Частота - 2 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE6ZjA5ZWRhNzAwOTViZWNiMTg4YzNhMWQwIm0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI1MDUzNzY0NjI4IjtzOjE6ImMiO2k6MTtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
Ноутбук ASUS X507UF-EJ350 (90NB0JB1-M04180),от 11 399 грн. ,Тип - Ноутбук Тип процессора - 7020U (Kaby Lake) Частота - 2.3 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/asus/asus_x507uf-ej350_90nb0jb1-m04180/catc839t14m4025167.html,https://i2.price.ua/images/model/839/4025167/2/1/type5/asus_x507uf-ej350_90nb0jb1-m04180_5356839.jpg
Ноутбук Acer Aspire 5 A515-52G-30D0 (NX.H55EU.008),от 13 599 грн. ,"Тип - Ноутбук Тип процессора - Intel Core i3-8145U Частота - 2,1-3,9 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.",https://price.ua/acer/acer_aspire_5_a515-52g-30d0_nx_h55eu_008/catc839t14m3887269.html,https://i1.price.ua/images/model/839/3887269/2/1/type5/acer_aspire_5_a515-52g-30d0_nx_h55eu_008_5100118.jpg
Ноутбук HP 240 G6 (4BD02EA),от 11 955 грн. ,"Тип - Ноутбук Тип процессора - Intel Core i5-7200U Частота - 2,5-3,1 ГГц Диагональ экрана - 14 дюйм. Разрешение экрана - 1366x768 пикс.",https://price.ua/hp/hp_240_g6_4bd02ea/catc839t14m3648131.html,https://i1.price.ua/images/model/839/3648131/2/1/type5/hp_240_g6_4bd02ea_4945311.jpg
Ноутбук ASUS X512UA-EJ094 (90NB0K83-M03990),от 14 199 грн. ,Тип - Ноутбук Тип процессора - 8250U (Kaby Lake R) Частота - 1.6 - 3.4  ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/asus/asus_x512ua-ej094_90nb0k83-m03990/catc839t14m4026822.html,https://i1.price.ua/images/model/839/4026822/2/1/type5/asus_x512ua-ej094_90nb0k83-m03990_5356805.jpg
Ноутбук Dell Vostro 3580 (N3505VN3580ERC_UBU),от 11 500 грн. ,Тип - Ноутбук Тип процессора - 8145U (Whiskey Lake) Частота - 2.1 - 3.9 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/dell/dell_vostro_3580_n3505vn3580erc_ubu/catc839t14m4028621.html,https://i4.price.ua/images/model/839/4028621/2/1/type5/dell_vostro_3580_n3505vn3580erc_ubu_5364773.jpg
Ноутбук HP 250 G7 (6BP08EA),от 17 655 грн. ,Тип - Ноутбук Тип процессора - 8265U Частота - 1.6 - 3.9 ГГц ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/hp/hp_250_g7_6bp08ea/catc839t14m4197933.html,https://i1.price.ua/images/model/839/4197933/2/1/type5/hp_250_g7_6bp08ea_5662862.jpg
Ноутбук ASUS VivoBook S14 S430UF-EB063T (90NB0J64-M00770),от 15 299 грн. ,"Тип - Ультрабук Тип процессора - Intel Core i3-8130U Частота - 2,2-3,4 ГГц Диагональ экрана - 14 дюйм. Разрешение экрана - 1920x1080 пикс.",https://price.ua/asus/asus_vivobook_s14_s430uf-eb063t_90nb0j64-m00770/catc839t14m3706719.html,https://i2.price.ua/images/model/839/3706719/2/1/type5/asus_vivobook_s14_s430uf-eb063t_90nb0j64-m00770_4945601.jpg
Ноутбук Acer Aspire 7 A715-72G-530A (NH.GXBEU.045),18 999 грн. ,Тип - Ноутбук Тип процессора - 8300H (Coffee Lake) Частота - 2.3 - 4.0 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE6e6fb4117914daa55ed919cd923bed4deIm0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI1MTI4OTg3MzEwIjtzOjE6ImMiO2k6MjtzOjM6ImNqcyI7aToxO30%3D,https://i2.price.ua/images/model/839/4047410/2/1/type5/acer_aspire_7_a715-72g-530a_nh_gxbeu_045_5470965.jpg
Ноутбук HP 17-ca1006ur (6PS82EA),14 599 грн. ,Тип - Ноутбук Тип процессора - 3500U Частота - 2.1 ГГц Диагональ экрана - 17.3 дюйм. Разрешение экрана - 1600x900 пикс.,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE6ZjA5ZWRhNzAwOTViZWNiMTg4YzNhMWQwIm0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI1MTI4OTg2NDQ3IjtzOjE6ImMiO2k6MjtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
Ноутбук HP 15-da0243ur (4RL09EA),13 599 грн. ,Тип - Ноутбук Тип процессора - 7020U Частота - 2.3 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE6ZjA5ZWRhNzAwOTViZWNiMTg4YzNhMWQwIm0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI1MTI4OTg2NDU1IjtzOjE6ImMiO2k6MjtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
Ноутбук HP 15-db1017ur (6LD40EA),15 599 грн. ,Тип - Ноутбук Тип процессора - 3500U Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс. Объем видеопамяти - 64 Мб,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE6s09rqn70095orpo188p3n1q01s5n0780Im0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI1MTI4OTg2NDU0IjtzOjE6ImMiO2k6MjtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
Ноутбук ASUS VivoBook X540UB-DM148 (90NB0IM3-M02100),от 11 399 грн. ,Тип - Ноутбук Тип процессора - 6006U Частота - 2 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/asus/asus_vivobook_x540ub-dm148_90nb0im3-m02100/catc839t14m3522819.html,https:/images/preload.gif
Ноутбук ASUS X507UB (X507UB-EJ043),от 12 599 грн. ,Тип - Ноутбук Тип процессора - Intel Core i3-6006U Частота - 2 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/asus/asus_x507ub-ej043_90nb0hn1-m00780/catc839t14m3410459.html,https:/images/preload.gif
Ноутбук Acer Aspire 5 A515-51G-31GG (NX.GVLEU.024),от 13 799 грн. ,Тип - Ноутбук Тип процессора - 6006U Частота - 2 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/acer/acer_aspire_5_a515-51g-31gg_nx_gvleu_024/catc839t14m3426570.html,https:/images/preload.gif
Ноутбук HP 250 G7 (7QL28ES),от 11 999 грн. ,Тип процессора - 7020U Частота - 2.3 ГГц ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс. Объем видеопамяти - 2048 Мб,https://price.ua/hp/hp_250_g7_7ql28es/catc839t14m4159125.html,https:/images/preload.gif
Ноутбук Lenovo IdeaPad 330-15IKBR (81DE031FRA),от 13 706 грн. ,Тип процессора - 8250U Частота - 1.6 - 3.4 ГГц ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс. Объем видеопамяти - 2048 Мб,https://price.ua/lenovo/lenovo_ideapad_330-15ikbr_81de031fra/catc839t14m4132896.html,https:/images/preload.gif
Ноутбук Acer Aspire 3 A315-42 (NX.HF9EU.043),от 10 299 грн. ,Тип - Ноутбук Тип процессора - 2200U Частота - 2.5-3.4 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/acer/acer_aspire_3_a315-42_nx_hf9eu_043/catc839t14m4222011.html,https:/images/preload.gif
Ноутбук HP ProBook 440 G5 (2SZ73AV),от 13 830 грн. ,Тип - Нетбук Тип процессора - Core i5 7200U Частота - 2.5-3.1 ГГц Диагональ экрана - 14 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/hp/hp_probook_440_g5_2sz73av/catc839t14m4148320.html,https:/images/preload.gif
Ноутбук HP 255 G7 (6BN07EA),от 12 039 грн. ,Тип процессора - A9-9425 Частота - 3.1 - 3.7 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс. Вес - 1.78 кг,https://price.ua/hp/hp_255_g7_6bn07ea/catc839t14m4141223.html,https:/images/preload.gif
Ноутбук HP 250 G7 (6MQ24EA),от 10 999 грн. ,Тип процессора - 7020U Частота - 2.3 ГГц ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс. Объем видеопамяти - 2048 Мб,https://price.ua/hp/hp_250_g7_6mq24ea/catc839t14m4147989.html,https:/images/preload.gif
Ноутбук ASUS X543UB-DM1479 (90NB0IM7-M21620),от 14 626 грн. ,Тип - Ноутбук Тип процессора - 8250U Частота - 1.6-3.4 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/asus/asus_x543ub-dm1479_90nb0im7-m21620/catc839t14m4217368.html,https:/images/preload.gif
Ноутбук ASUS UM462DA-AI003 (90NB0MK1-M02230),от 18 699 грн. ,Тип - Ноутбук Тип процессора - 3500U Частота - 2.1-3.7 ГГц Диагональ экрана - 14 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/asus/asus_um462da-ai003_90nb0mk1-m02230/catc839t14m4200923.html,https:/images/preload.gif
Ноутбук Dell Latitude E3540 (CA002L35401EM),13 552 грн. ,Тип - Ноутбук Тип процессора - Intel Core i3-4030U Частота - 1.9 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1366x768 пикс.,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE6e6fb4117914daa55ed919cd923bed4deIm0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI0NDE0OTIyNzU0IjtzOjE6ImMiO2k6MTtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
Ноутбук Toshiba Tecra C50-D1512 (PS581U-00Y01L),16 466 грн. ,Тип - Ноутбук Тип процессора - 7200U Частота - 2.5 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1366x768 пикс.,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE6s09rqn70095orpo188p3n1q01s5n0780Im0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI0NzczODI3MDc1IjtzOjE6ImMiO2k6MTtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
Ноутбук Lenovo IdeaPad 320S-13 (81AK00ELRA),13 999 грн. ,"Тип - Ультрабук Тип процессора - Intel Core i3-7020U Частота - 2,3 ГГц Диагональ экрана - 13.3 дюйм. Разрешение экрана - 1920x1080 пикс.",https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE6s09rqn70095orpo188p3n1q01s5n0780Im0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI0OTA0MTIzNTMzIjtzOjE6ImMiO2k6MTtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
Ноутбук Acer Aspire 5 A515-51G (NX.GPEEU.013),13 899 грн. ,Тип - Ноутбук Тип процессора - Intel Core i3-6006U Частота - 2 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE6s09rqn70095orpo188p3n1q01s5n0780Im0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI0OTM3OTU1MTgzIjtzOjE6ImMiO2k6MTtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
Ноутбук Dell Inspiron 15 5570 (I555410DDL-80S),14 599 грн. ,"Тип - Ноутбук Тип процессора - Intel Core i5-8250U Частота - 1,6-3,4 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.",https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE6ZjA5ZWRhNzAwOTViZWNiMTg4YzNhMWQwIm0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI0OTQyNDg1OTIzIjtzOjE6ImMiO2k6MTtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
Ноутбук Acer Swift 1 SF114-32-P3G1 (NX.GXREU.022),14 999 грн. ,"Тип - Ультрабук Тип процессора - Intel Pentium Silver N5000 Частота - 1,1-2,7 ГГц Диагональ экрана - 14 дюйм. Разрешение экрана - 1920x1080 пикс.",https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE6e6fb4117914daa55ed919cd923bed4deIm0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI1MDE1MjA1NjYyIjtzOjE6ImMiO2k6MTtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
Ноутбук Acer Swift 3 SF314-54-3034 (NX.GXZEU.008),16 499 грн. ,Тип - Ноутбук Тип процессора - 8130U (Kaby Lake R) Частота - 2.2 - 3.4 ГГц Диагональ экрана - 14 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE6s09rqn70095orpo188p3n1q01s5n0780Im0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI1MDE1MjA1NjYzIjtzOjE6ImMiO2k6MTtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
Ноутбук Dell Latitude 3340 (L33545NIL-11),14 100 грн. ,Тип - Ноутбук Тип процессора - Intel Core i5-4210U Частота - 1.7 ГГц Диагональ экрана - 13.3 дюйм. Разрешение экрана - 1366x768 пикс.,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE6s09rqn70095orpo188p3n1q01s5n0780Im0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI0NzMzNDIzNTE0IjtzOjE6ImMiO2k6MTtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
Ноутбук ASUS VivoBook 15 X512FL-EJ088 (90NB0M96-M01060),от 17 999 грн. ,Тип процессора - Core i5 8265U Диагональ экрана - 15.6 дюйм. Вес - 1.7 кг,https://price.ua/asus/asus_vivobook_15_x512fl-ej088_90nb0m96-m01060/catc839t14m4120059.html,https://i1.price.ua/images/model/839/4120059/2/1/type5/asus_vivobook_15_x512fl-ej088_90nb0m96-m01060_5557662.jpg
Ноутбук Acer Swift 1 SF114-32-P43A (NX.GZGEU.008),от 11 085 грн. ,"Тип - Ультрабук Тип процессора - Intel Pentium Silver N5000 Частота - 1,1-2,7 ГГц Диагональ экрана - 14 дюйм. Разрешение экрана - 1920x1080 пикс.",https://price.ua/acer/acer_swift_1_sf114-32-p43a_nx_gzgeu_008/catc839t14m3522076.html,https://i3.price.ua/images/model/839/3522076/2/1/type5/acer_swift_1_sf114-32-p43a_nx_gzgeu_008_4734045.jpg
Ноутбук ASUS X507UF-EJ424 (90NB0JB1-M05220),от 12 337 грн. ,Тип процессора - Core i3 7020U Частота - 2.3 ГГц Диагональ экрана - 15.6 дюйм. Вес - 1.68 кг,https://price.ua/asus/asus_x507uf-ej424_90nb0jb1-m05220/catc839t14m4120082.html,https://i4.price.ua/images/model/839/4120082/2/1/type5/asus_x507uf-ej424_90nb0jb1-m05220_5563110.jpg
Ноутбук Lenovo IdeaPad 330-15IKB (81DC009PRA),от 13 432 грн. ,Тип процессора - 7200U Частота - 2.5-3.1 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс. Объем видеопамяти - 2048 Мб,https://price.ua/lenovo/lenovo_ideapad_330-15ikb_81dc009pra/catc839t14m3903170.html,https://i3.price.ua/images/model/839/3903170/2/1/type5/lenovo_ideapad_330-15ikb_81dc009pra_5287115.jpg
Ноутбук Lenovo IdeaPad 330-15 (81DE01PDRA),от 14 655 грн. ,"Тип - Ноутбук Тип процессора - Intel Core i5-8250U Частота - 1,6-3,4 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.",https://price.ua/lenovo/lenovo_ideapad_330-15_81de01pdra/catc839t14m3710736.html,https://i3.price.ua/images/model/839/3710736/2/1/type5/lenovo_ideapad_330-15_81de01pdra_4945437.jpg
Ноутбук Dell Inspiron 3584 (3584Fi34S1HD-WBK),от 11 551 грн. ,Тип процессора - Core i3 7020U Частота - 2.3 ГГц Диагональ экрана - 15.6 дюйм. Вес - 2 кг,https://price.ua/dell/dell_inspiron_3584_3584fi34s1hd-wbk/catc839t14m4123334.html,https://i4.price.ua/images/model/839/4123334/2/1/type5/dell_inspiron_3584_3584fi34s1hd-wbk_5550674.jpg
Ноутбук Lenovo IdeaPad 330 (81FK00KMRA),от 16 914 грн. ,Тип - Ноутбук Тип процессора - Core i5 8300H Частота - 2.3 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/lenovo/lenovo_ideapad_330_81fk00kmra/catc839t14m4137772.html,https://i2.price.ua/images/offers/50669/type2/1475532939.jpg
Ноутбук Acer Aspire 5 A515-51G-319M (NX.GVLEU.020),от 11 383 грн. ,Тип - Ноутбук Тип процессора - 6006U Частота - 2 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/acer/acer_aspire_5_a515-51g-319m_nx_gvleu_020/catc839t14m3522049.html,https://i1.price.ua/images/model/839/3522049/2/1/type5/acer_aspire_5_a515-51g-319m_nx_gvleu_020_4740167.jpg
Ноутбук Lenovo IdeaPad 330-15 (81DC00XQRA),15 599 грн. ,"Тип - Ноутбук Тип процессора - Intel Core i5-7200U Частота - 2,5-3,1 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.",https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE6ZjA5ZWRhNzAwOTViZWNiMTg4YzNhMWQwIm0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI1MTI4OTgzMDEzIjtzOjE6ImMiO2k6MjtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
Ноутбук HP 15-db0219ur (4MR85EA),10 399 грн. ,"Тип - Ноутбук Тип процессора - AMD A6-9225 Частота - 2,6-3,0 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.",https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE6s09rqn70095orpo188p3n1q01s5n0780Im0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI1MTI4OTgyOTA5IjtzOjE6ImMiO2k6MjtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
Ноутбук Dell Inspiron 3567 (I35F34S2DIL-6BK),12 329 грн. ,Тип - Ноутбук Тип процессора - Intel Core i3-6006U Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс. Вес - 2.25 кг,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE650fe453c5d6aa0bacace033561a3bf65Im0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI1MTI4OTgyNzU3IjtzOjE6ImMiO2k6MjtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
Ноутбук Dell Inspiron 3576 (35Fi58H1R5M-LBK),11 999 грн. ,"Тип - Ноутбук Тип процессора - Intel Core i5-8250U Частота - 1,6-3,4 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.",https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE6ZjA5ZWRhNzAwOTViZWNiMTg4YzNhMWQwIm0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI1MTI4OTgyODE2IjtzOjE6ImMiO2k6MjtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
Ноутбук Lenovo IdeaPad 330-15 (81DE02KLRA),13 130 грн. ,Тип - Ноутбук Тип процессора - 8130U (Kaby Lake R) Частота - 2.2 - 3.4 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE6e6fb4117914daa55ed919cd923bed4deIm0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI1MTI4OTgzMDk0IjtzOjE6ImMiO2k6MjtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
Ноутбук Acer Swift 3 SF315-41 (NX.GV7EU.036),14 842 грн. ,Тип - Ноутбук Тип процессора - 2200U Частота - 2.5 - 3.4 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.,https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE650fe453c5d6aa0bacace033561a3bf65Im0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI1MTI4OTgzMDU3IjtzOjE6ImMiO2k6MjtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
Ноутбук ASUS X507UF-EJ105 (90NB0JB2-M01100),17 999 грн. ,"Тип - Ноутбук Тип процессора - Intel Core i7-8550U Частота - 1,8-4,0 ГГц Диагональ экрана - 15.6 дюйм. Разрешение экрана - 1920x1080 пикс.",https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6ODp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InIiO2k6MDtzOjE6InQiO2k6NDtzOjE6InAiO2k6NDtzOjE6InkiO2k6MDtzOjE6e6fb4117914daa55ed919cd923bed4deIm0iO2k6MjtzOjE6ImYiO2k6MjtzOjE6ImUiO2k6NTt9czoxOiJ5IjtzOjEwOiI1MTI4OTgyOTg5IjtzOjE6ImMiO2k6MjtzOjM6ImNqcyI7aToxO30%3D,https:/images/preload.gif
